date,bank_holiday,feature_0,feature_1,feature_2,feature_6,feature_7,school_holiday,feature_10,label,air_humidity,air_temperature_daily_max,precipitation,snow_height,sunshine_hours,wind_speed_max,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,d_1,d_2,d_3,d_4,d_5,d_6
2006-07-26,0,0,0,0,3.7,0,3,0,3311,54.0,35.0,1.0,0,10.5,10.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-07-27,0,1,0,0,3.7,0,3,0,2492,62.0,33.8,1.2,0,11.0,10.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-07-28,0,0,0,0,3.7,0,3,0,1525,82.0,28.7,7.3,0,5.2,9.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-07-29,0,0,0,0,3.7,0,3,0,1835,72.0,28.5,5.7,0,11.1,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-07-30,0,0,0,0,3.7,0,3,0,2462,72.0,29.9,21.3,0,3.6,21.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-07-31,0,0,0,0,3.7,0,3,0,1428,75.0,23.3,0.0,0,7.3,9.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,0,0,0,0,3.7,0,3,0,1583,82.0,23.1,12.0,0,2.8,11.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-08-02,0,0,0,0,3.7,0,3,0,2058,90.0,16.8,16.9,0,1.5,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2006-08-03,0,0,0,0,3.7,0,3,0,1852,80.0,22.7,0.0,0,3.7,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-08-04,0,0,0,0,3.7,0,3,0,1547,81.0,23.7,0.0,0,5.9,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-08-05,0,1,0,0,3.7,0,3,0,1547,75.0,26.0,0.0,0,8.6,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-08-06,0,0,0,0,3.7,0,3,0,1711,72.0,26.5,0.0,0,7.5,12.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2006-08-07,0,0,0,0,3.7,0,3,0,1374,79.0,26.4,2.4,0,6.3,15.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-08,0,0,0,0,3.7,0,3,0,1350,77.0,20.8,0.4,0,2.0,10.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-08-09,0,0,0,0,3.7,0,1,0,1447,82.0,22.2,0.1,0,3.5,9.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2006-08-10,0,0,0,0,3.7,0,1,0,1305,87.0,17.7,6.2,0,2.6,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-08-11,0,0,0,0,3.7,0,1,0,1365,94.0,16.6,6.7,0,0.9,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-08-12,0,0,0,0,3.7,0,1,0,1259,92.0,18.3,0.6,0,1.9,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-08-13,0,1,0,0,3.7,0,1,0,1550,78.0,21.4,0.0,0,9.2,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2006-08-14,0,0,0,0,3.7,0,1,0,1396,93.0,17.7,28.2,0,0.0,13.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-15,0,0,0,0,3.7,0,1,0,1439,90.0,18.6,0.0,0,1.0,13.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-08-16,0,0,0,0,3.7,0,1,0,1448,85.0,23.4,1.0,0,6.1,12.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2006-08-17,0,0,0,0,3.7,0,1,0,1308,86.0,24.0,0.0,0,4.1,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-08-18,0,0,0,0,3.7,0,1,0,1264,83.0,23.2,2.8,0,3.9,11.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-08-19,0,1,0,0,3.7,0,1,0,1274,69.0,25.8,0.0,0,8.8,9.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-08-20,0,0,0,0,3.7,0,1,0,1897,89.0,21.6,10.8,0,4.4,13.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2006-08-21,0,0,0,0,3.7,0,1,0,1102,92.0,19.8,17.2,0,2.3,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-22,0,0,0,0,3.7,0,1,0,1637,92.0,20.0,9.3,0,2.6,10.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-08-23,0,0,0,0,3.7,0,1,0,1352,80.0,21.7,0.0,0,7.9,6.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2006-08-24,0,0,0,0,3.7,0,1,0,1407,87.0,24.0,3.5,0,2.8,14.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-08-25,0,1,0,0,3.7,0,1,0,1289,93.0,19.5,21.7,0,1.8,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006-08-26,0,0,0,0,3.7,0,1,0,1558,89.0,20.0,11.3,0,0.6,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-08-27,0,0,0,0,3.7,0,1,0,1921,91.0,20.6,4.5,0,1.8,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2006-08-28,0,0,0,0,3.7,0,1,0,1657,95.0,15.7,10.0,0,1.6,10.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-29,0,0,0,0,3.7,0,1,0,1658,90.0,18.3,1.2,0,5.6,12.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2006-08-30,0,1,0,0,3.7,0,1,0,1603,87.0,18.0,1.2,0,6.8,12.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2006-08-31,0,0,0,0,3.7,0,0,0,514,85.0,19.7,0.2,0,5.7,11.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2006-09-01,0,0,0,0,3.7,0,0,0,550,80.0,21.5,0.0,0,2.3,9.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-09-02,0,0,0,0,3.7,0,0,0,842,77.0,22.6,0.3,0,3.4,10.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-09-03,0,0,0,0,3.7,0,0,0,1646,90.0,20.5,2.9,0,1.0,16.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2006-09-04,0,0,0,0,3.7,0,0,0,656,76.0,21.3,0.0,0,5.1,14.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-05,0,0,0,0,3.7,0,0,0,536,92.0,20.2,0.2,0,3.2,7.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2006-09-06,0,0,0,0,3.7,0,0,0,708,82.0,25.4,0.0,0,7.2,7.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-09-07,0,0,0,0,3.7,0,0,0,568,90.0,21.3,7.2,0,2.7,12.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-09-08,0,0,0,0,3.7,0,0,0,584,76.0,19.8,0.0,0,9.4,10.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-09-09,0,1,0,0,3.7,0,0,0,1191,83.0,19.5,0.0,0,10.2,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-09-10,0,0,0,0,3.7,0,0,0,1210,75.0,23.9,0.0,0,12.3,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2006-09-11,0,0,0,0,3.7,0,0,0,817,72.0,26.6,0.0,0,11.8,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-12,0,0,0,0,3.7,0,0,0,705,78.0,28.6,0.0,0,11.4,5.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2006-09-13,0,0,0,0,3.7,0,0,0,845,74.0,28.9,0.0,0,11.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-09-14,0,0,0,0,3.7,0,0,0,639,65.0,27.4,0.0,0,11.5,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-09-15,0,0,0,0,3.7,0,0,0,798,69.0,24.5,0.0,0,10.9,13.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-09-16,0,0,0,0,3.7,0,0,0,1023,69.0,24.7,0.0,0,8.9,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-09-17,0,0,0,0,3.7,0,0,0,1568,81.0,26.1,0.0,0,8.4,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2006-09-18,0,0,0,0,3.7,0,0,0,728,93.0,17.7,0.0,0,0.0,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-19,0,0,0,0,3.7,0,0,0,543,88.0,20.0,0.0,0,3.2,10.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2006-09-20,0,0,0,0,3.7,0,0,0,654,77.0,20.0,0.0,0,10.5,8.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-09-21,0,0,0,0,3.7,0,0,0,689,69.0,25.0,0.0,0,10.9,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-09-22,0,0,0,0,3.7,0,0,0,760,61.0,28.0,0.0,0,10.7,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-09-23,0,0,0,0,3.7,0,0,0,1066,70.0,26.1,0.0,0,6.8,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-09-24,0,0,0,0,3.7,0,0,0,1512,66.0,27.0,0.0,0,9.8,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2006-09-25,0,0,0,0,3.7,0,0,0,685,82.0,23.5,0.0,0,3.9,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-26,0,0,0,0,3.7,0,0,0,621,88.0,20.4,0.6,0,0.1,8.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2006-09-27,0,0,0,0,3.7,0,0,0,609,87.0,19.7,0.0,0,4.2,6.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-09-28,0,0,0,0,3.7,0,0,0,669,83.0,21.2,0.0,0,4.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-09-29,0,0,0,0,3.7,0,0,0,658,80.0,23.3,0.0,0,2.9,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-09-30,0,0,0,0,3.7,0,0,0,1006,86.0,21.6,5.3,0,5.0,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-10-01,0,0,0,0,3.7,0,0,0,1774,84.0,21.9,5.1,0,3.1,10.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006-10-02,0,0,0,0,3.7,0,3,0,2029,82.0,17.9,8.6,0,2.0,14.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-10-03,3,0,0,0,3.7,0,2,0,2107,89.0,15.8,0.1,0,0.1,9.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2006-10-04,0,0,0,0,3.7,0,2,0,885,90.0,16.9,1.1,0,1.6,8.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2006-10-05,0,0,0,0,3.7,0,2,0,969,85.0,16.5,5.5,0,2.2,14.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2006-10-06,0,0,0,0,3.7,0,2,0,972,94.0,15.5,3.8,0,0.0,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2006-10-07,0,0,0,0,3.7,0,2,0,1059,83.0,15.2,0.8,0,4.5,15.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006-10-08,0,0,0,0,3.7,0,2,0,1496,87.0,16.1,0.0,0,4.7,9.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006-10-09,0,0,0,0,3.7,0,2,0,924,85.0,18.7,0.0,0,7.2,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-10-10,0,0,0,0,3.7,0,2,0,961,90.0,18.2,0.0,0,0.0,6.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2006-10-11,0,0,0,0,3.7,0,2,0,1164,86.0,19.7,0.0,0,8.0,7.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2006-10-12,0,0,0,0,3.7,0,2,0,1180,91.0,20.8,0.3,0,4.3,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2006-10-13,0,0,0,0,3.7,0,2,0,1038,96.0,16.2,0.3,0,0.0,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2006-10-14,0,0,0,0,3.7,0,2,0,1137,87.0,14.7,0.0,0,1.4,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006-10-15,0,0,0,0,3.7,0,0,0,1516,86.0,13.2,0.0,0,3.6,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006-10-16,0,0,0,0,3.7,0,1,0,1063,84.0,15.9,0.0,0,8.5,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-10-17,0,0,0,0,3.7,0,1,0,895,77.0,17.4,0.0,0,8.4,6.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2006-10-18,0,0,0,0,3.7,0,1,0,1238,84.0,17.9,0.0,0,2.6,5.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2006-10-19,0,0,0,0,3.7,0,1,0,1197,84.0,19.1,0.3,0,1.8,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2006-10-20,0,0,0,0,3.7,0,1,0,1133,84.0,18.5,4.6,0,3.7,9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2006-10-21,0,0,0,0,3.7,0,1,0,1355,86.0,17.6,3.2,0,1.5,9.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006-10-22,0,0,0,0,3.7,0,1,0,1833,81.0,16.9,3.0,0,3.4,10.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006-10-23,0,0,0,0,3.7,0,1,0,1472,91.0,18.2,5.2,0,0.3,12.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-10-24,0,0,0,0,3.7,0,1,0,1455,91.0,15.5,8.5,0,0.4,16.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2006-10-25,0,0,0,0,3.7,0,1,0,1418,87.0,15.2,0.0,0,6.4,10.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2006-10-26,0,0,0,0,3.7,0,1,0,1281,71.0,21.7,0.0,0,5.8,15.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2006-10-27,0,0,0,0,3.7,0,1,0,1373,74.0,17.8,0.6,0,5.7,16.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2006-10-28,0,1,0,0,3.7,0,1,0,1310,95.0,14.6,4.6,0,0.0,12.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006-10-29,0,1,0,0,3.7,0,0,0,1583,87.0,15.0,0.0,0,2.3,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006-10-30,0,0,0,0,3.7,0,0,0,745,88.0,12.9,0.0,0,0.0,11.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-10-31,0,0,0,0,3.7,0,0,0,578,86.0,12.8,9.7,0,0.0,17.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2006-11-01,2,0,0,0,3.7,0,0,0,1104,84.0,7.4,8.0,0,1.7,20.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2006-11-02,0,0,0,0,3.7,0,0,0,571,95.0,6.6,1.8,0,0.4,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006-11-03,0,0,0,0,3.7,0,0,0,658,97.0,5.7,0.9,0,0.1,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2006-11-04,0,0,0,0,3.7,0,0,0,1112,92.0,10.0,0.6,0,0.7,10.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2006-11-05,0,0,0,0,3.7,0,0,0,1389,88.0,11.8,0.0,0,0.0,12.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006-11-06,0,0,0,0,3.7,0,0,0,669,90.0,11.8,0.0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006-11-07,0,0,0,0,3.7,0,0,0,520,89.0,9.9,0.0,0,1.4,8.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2006-11-08,0,0,0,0,3.7,0,0,0,561,91.0,11.0,3.2,0,0.0,14.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2006-11-09,0,0,0,0,3.7,0,0,0,534,88.0,11.3,1.4,0,3.6,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006-11-10,0,0,0,0,3.7,0,0,0,547,86.0,8.8,4.0,0,6.0,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2006-11-11,0,1,0,0,3.7,0,0,0,1513,88.0,9.7,5.5,0,0.1,21.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2006-11-12,0,0,0,0,3.7,0,0,0,1706,89.0,8.2,4.2,0,1.8,18.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006-11-13,0,0,0,0,3.7,0,0,0,716,93.0,12.0,2.1,0,0.0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006-11-14,0,0,0,0,3.7,0,0,0,569,88.0,12.9,2.6,0,1.1,13.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2006-11-15,0,0,0,0,3.7,0,0,0,611,87.0,14.5,0.2,0,1.1,11.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2006-11-16,0,0,0,0,3.7,0,0,0,522,73.0,17.0,2.9,0,5.7,12.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006-11-17,0,0,0,0,3.7,0,0,0,669,89.0,14.7,0.3,0,0.9,10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2006-11-18,0,0,0,0,3.7,0,0,0,1349,88.0,10.5,0.4,0,0.5,11.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2006-11-19,0,0,0,0,3.7,0,0,0,1717,97.0,6.3,6.8,0,0.0,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006-11-20,0,0,0,0,3.7,0,0,0,653,92.0,7.8,6.4,0,0.0,13.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006-11-21,0,0,0,0,3.7,0,0,0,560,91.0,9.9,1.4,0,2.2,11.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2006-11-22,0,0,0,0,3.7,0,0,0,567,93.0,7.1,0.5,0,0.1,11.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2006-11-23,0,0,0,0,3.7,0,0,0,568,94.0,12.3,11.0,0,0.0,14.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006-11-24,0,0,0,0,3.7,0,0,0,881,89.0,13.2,2.0,0,3.6,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2006-11-25,0,0,0,0,3.7,0,0,0,1136,73.0,17.1,0.3,0,0.0,15.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2006-11-26,0,0,0,0,3.7,0,0,0,1744,80.0,12.7,0.0,0,0.5,9.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006-11-27,0,0,0,0,3.7,0,0,0,701,87.0,14.9,0.0,0,3.0,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006-11-28,0,0,0,0,3.7,0,0,0,552,84.0,13.9,0.2,0,5.4,8.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2006-11-29,0,0,0,0,3.7,0,0,0,527,92.0,10.8,0.0,0,0.2,9.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2006-11-30,0,0,0,0,3.7,0,0,0,500,94.0,8.7,0.0,0,6.4,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006-12-01,0,0,0,0,3.7,0,0,0,575,80.0,11.8,0.0,0,3.7,11.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2006-12-02,0,0,0,0,3.7,0,0,0,904,73.0,11.3,0.0,0,1.0,12.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2006-12-03,0,0,0,0,3.7,0,0,0,1104,84.0,13.3,1.8,0,3.1,15.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2006-12-04,0,0,0,0,3.7,0,0,0,581,85.0,10.1,5.8,0,0.0,14.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-12-05,0,0,0,0,3.7,0,0,0,541,82.0,15.2,4.3,0,0.6,17.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2006-12-06,0,0,0,0,3.7,0,0,0,544,82.0,10.8,0.1,0,0.1,14.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006-12-07,0,0,0,0,3.7,0,0,0,482,83.0,9.9,6.4,0,0.4,17.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2006-12-08,0,0,0,0,3.7,0,0,0,754,81.0,12.6,7.0,0,0.0,20.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2006-12-09,0,0,0,0,3.7,0,0,0,1162,89.0,8.1,0.0,0,1.8,13.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2006-12-10,0,0,0,0,3.7,0,0,0,1205,95.0,4.8,0.0,0,3.4,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2006-12-11,0,0,0,0,3.7,0,0,0,640,91.0,7.4,8.9,0,0.0,15.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-12-12,0,0,0,0,3.7,0,0,0,646,91.0,8.2,2.5,0,4.8,13.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2006-12-13,0,0,0,0,3.7,0,0,0,481,91.0,10.3,0.1,0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006-12-14,0,0,0,0,3.7,0,0,0,490,81.0,10.3,0.0,0,0.0,17.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2006-12-15,0,0,0,0,3.7,0,0,0,633,72.0,8.7,0.0,0,3.5,11.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2006-12-16,0,0,0,0,3.7,0,0,0,917,83.0,8.4,4.0,0,0.0,13.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2006-12-17,0,0,0,0,3.7,0,0,0,1263,96.0,5.7,3.5,0,0.1,12.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2006-12-18,0,0,0,0,3.7,0,0,0,594,100.0,2.7,0.1,0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-12-19,0,0,0,0,3.7,0,0,0,416,100.0,2.5,0.0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2006-12-20,0,0,0,0,3.7,0,0,0,553,98.0,4.9,1.3,0,0.0,6.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006-12-21,0,0,0,0,3.7,0,2,0,577,100.0,6.8,0.5,0,0.0,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2006-12-22,0,0,0,0,3.7,0,2,0,649,89.0,6.5,0.0,0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2006-12-23,0,0,0,0,3.7,0,3,0,780,94.0,4.4,0.0,0,0.0,7.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2006-12-24,0,0,0,0,3.7,0,3,0,383,100.0,4.6,0.7,0,0.0,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2006-12-26,3,0,0,0,3.7,0,3,0,666,96.0,2.9,0.0,0,0.0,5.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2006-12-27,0,0,0,0,3.7,0,3,0,1410,96.0,0.7,1.6,0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006-12-28,0,0,0,0,3.7,0,3,0,2000,99.0,4.9,1.6,0,0.0,11.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2006-12-29,0,0,0,0,3.7,0,3,0,1798,88.0,7.7,0.0,0,2.8,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2006-12-30,0,0,0,0,3.7,0,3,0,1720,75.0,10.5,12.3,0,0.0,24.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2006-12-31,0,0,0,0,3.7,0,3,0,994,86.0,10.8,6.5,0,0.0,26.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2007-01-01,3,0,0,0,3.7,0,3,0,642,83.0,12.1,3.3,0,0.5,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-02,0,0,0,0,3.7,0,3,0,1644,93.0,5.6,5.6,0,0.3,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-01-03,0,0,0,0,3.7,0,3,0,2285,95.0,7.8,5.1,0,0.1,13.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-01-04,0,0,0,0,3.7,0,3,0,2257,92.0,8.9,4.8,0,0.0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-01-05,0,0,0,0,3.7,0,3,0,1881,94.0,9.1,3.5,0,0.0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-01-06,0,0,0,0,3.7,0,1,0,1856,95.0,9.8,17.6,0,0.0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-01-07,0,0,0,0,3.7,0,0,0,2334,91.0,9.7,0.7,0,0.4,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
